mun_code,year,im,im_perinat,im_cong,im_illdef,im_infec,im_resp,im_endoc,im_exter,im_nerv,im_circ,im_blood,im_digest,im_eye,im_neop,im_apc,im_napc
311115,2017,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311120,2000,20,16,2,0,1,0,1,0,0,0,0,0,0,0,1,19
311120,2001,14,8,2,1,0,3,0,0,0,0,0,0,0,0,2,12
311120,2002,11,8,0,2,0,1,0,0,0,0,0,0,0,0,0,11
311120,2003,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
311120,2004,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,10
311120,2005,6,4,1,0,1,0,0,0,0,0,0,0,0,0,0,6
311120,2006,8,5,2,0,0,1,0,0,0,0,0,0,0,0,1,7
311120,2007,10,7,1,0,1,1,0,0,0,0,0,0,0,0,1,9
311120,2008,8,6,0,1,0,0,0,0,0,1,0,0,0,0,0,8
311120,2009,12,9,1,0,0,2,0,0,0,0,0,0,0,0,2,10
311120,2010,7,6,0,0,1,0,0,0,0,0,0,0,0,0,0,7
311120,2011,9,7,1,0,0,0,0,1,0,0,0,0,0,0,0,9
311120,2012,7,4,1,0,1,0,0,1,0,0,0,0,0,0,0,7
311120,2013,5,2,2,0,0,0,0,0,0,0,0,0,1,0,0,5
311120,2014,4,3,0,0,0,1,0,0,0,0,0,0,0,0,1,3
311120,2015,7,5,0,0,0,0,1,0,0,1,0,0,0,0,0,7
311120,2016,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,4
311120,2017,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5
311120,2018,5,1,3,0,0,0,0,0,1,0,0,0,0,0,0,5
311120,2019,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
311130,2000,6,3,1,1,0,0,0,0,0,0,0,1,0,0,1,5
311130,2001,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
311130,2002,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4
311130,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311130,2004,5,2,2,0,0,0,0,1,0,0,0,0,0,0,0,5
311130,2005,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3
311130,2006,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
311130,2007,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311130,2008,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
311130,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311130,2010,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
311130,2011,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
311130,2012,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311130,2013,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311130,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
311130,2015,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
311130,2016,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311130,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311130,2018,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311140,2001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311140,2002,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
311140,2003,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
311140,2004,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
311140,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311140,2007,3,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2
311140,2008,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
311140,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311140,2012,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311140,2013,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
311140,2014,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
311140,2015,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311140,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311140,2017,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
311140,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311140,2019,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
311150,2000,7,2,0,4,0,1,0,0,0,0,0,0,0,0,0,7
311150,2001,5,2,0,1,1,0,0,1,0,0,0,0,0,0,0,5
311150,2002,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311150,2003,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,5
311150,2004,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,5
311150,2005,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3
311150,2006,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
311150,2007,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
311150,2008,5,3,0,1,0,1,0,0,0,0,0,0,0,0,0,5
311150,2009,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311150,2010,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3
311150,2011,7,3,2,0,0,0,1,0,0,0,1,0,0,0,1,6
311150,2012,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
311150,2013,5,3,0,0,0,0,0,1,0,0,0,0,1,0,1,4
311150,2014,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,6
311150,2015,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
311150,2016,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,5
311150,2017,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311150,2018,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,5
311150,2019,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
311160,2000,12,7,2,2,0,1,0,0,0,0,0,0,0,0,0,12
311160,2001,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
311160,2002,5,1,1,1,0,0,1,0,0,1,0,0,0,0,1,4
311160,2003,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3
311160,2004,8,5,1,0,0,1,0,1,0,0,0,0,0,0,0,8
311160,2005,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,4
311160,2006,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
311160,2007,6,2,2,0,1,1,0,0,0,0,0,0,0,0,1,5
311160,2008,7,2,1,1,1,1,0,1,0,0,0,0,0,0,2,5
311160,2009,7,6,0,0,0,1,0,0,0,0,0,0,0,0,1,6
311160,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311160,2011,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3
311160,2012,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
311160,2013,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
311160,2014,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
311160,2015,4,0,2,1,0,0,0,0,0,0,0,1,0,0,0,4
311160,2016,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
311160,2017,7,2,3,0,1,0,1,0,0,0,0,0,0,0,0,7
311160,2018,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311160,2019,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
311170,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311170,2004,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
311170,2006,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
311170,2008,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311170,2009,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
311170,2010,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311170,2011,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311170,2012,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
311170,2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
311180,2001,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
311180,2003,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,5
311180,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311180,2005,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311180,2007,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
311180,2008,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,5
311180,2009,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
311180,2011,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
311180,2013,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
311180,2015,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
311180,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311180,2019,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
311190,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311190,2001,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
311190,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311190,2005,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311190,2006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311190,2010,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311200,2000,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3
311200,2001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311200,2002,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3
311200,2003,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
311200,2004,7,5,0,1,1,0,0,0,0,0,0,0,0,0,0,7
311200,2005,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
311200,2007,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3
311200,2008,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311200,2010,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
311200,2011,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
311200,2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311200,2014,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311200,2015,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311200,2016,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
311200,2019,5,2,2,0,0,1,0,0,0,0,0,0,0,0,1,4
311205,2000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
311205,2002,4,1,0,0,2,0,1,0,0,0,0,0,0,0,2,2
311205,2003,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
311205,2004,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311205,2005,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
311205,2006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
311205,2007,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
311205,2008,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311205,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311205,2011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311205,2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311205,2014,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
311205,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311205,2016,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
311205,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311205,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311205,2019,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311210,2000,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
311210,2001,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
311210,2003,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
311210,2005,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311210,2007,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3
311210,2008,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3
311210,2014,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311210,2015,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311210,2017,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311220,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311220,2001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311220,2004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
311220,2005,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311220,2007,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
311220,2009,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311220,2011,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
311220,2012,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311220,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311220,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311220,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311220,2019,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311230,2000,6,1,1,1,1,1,1,0,0,0,0,0,0,0,1,5
311230,2001,9,1,2,1,3,1,1,0,0,0,0,0,0,0,2,7
311230,2002,5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,5
311230,2003,8,6,0,2,0,0,0,0,0,0,0,0,0,0,0,8
311230,2004,8,7,0,0,0,1,0,0,0,0,0,0,0,0,1,7
311230,2005,9,6,0,0,3,0,0,0,0,0,0,0,0,0,1,8
311230,2006,15,10,2,0,2,0,1,0,0,0,0,0,0,0,3,12
311230,2007,13,7,3,2,1,0,0,0,0,0,0,0,0,0,0,13
311230,2008,9,7,0,1,0,1,0,0,0,0,0,0,0,0,0,9
311230,2009,10,6,1,2,0,0,0,0,0,0,1,0,0,0,0,10
311230,2010,9,4,3,0,0,0,1,0,1,0,0,0,0,0,1,8
311230,2011,9,5,1,1,0,0,1,0,0,0,0,0,0,1,0,9
311230,2012,5,1,1,0,0,3,0,0,0,0,0,0,0,0,0,5
311230,2013,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,7
311230,2014,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,7
311230,2015,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311230,2016,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
311230,2017,6,2,1,1,0,1,0,1,0,0,0,0,0,0,0,6
311230,2018,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
311230,2019,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
311240,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311240,2001,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
311240,2002,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,4
311240,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311240,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311240,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311240,2007,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311240,2008,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
311240,2011,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4
311240,2012,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
311240,2013,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311240,2014,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311240,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311240,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311240,2019,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
311250,2000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
311250,2002,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
311250,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311250,2004,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
311250,2005,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311250,2007,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
311250,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311250,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311250,2011,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
311250,2012,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
311250,2013,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311250,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311250,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311250,2016,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
311250,2017,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311250,2019,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311260,2000,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
311260,2001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311260,2002,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
311260,2003,5,1,3,0,0,1,0,0,0,0,0,0,0,0,0,5
311260,2004,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
311260,2005,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
311260,2006,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3
311260,2007,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
311260,2009,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,5
311260,2010,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3
311260,2011,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311260,2012,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
311260,2013,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
311260,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311260,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311260,2017,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
311260,2018,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
311265,2000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
311265,2004,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311265,2005,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311265,2006,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
311265,2007,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
311265,2010,4,2,1,0,0,0,1,0,0,0,0,0,0,0,1,3
311265,2011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311265,2014,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
311265,2017,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
311265,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311270,2000,7,4,1,0,0,1,1,0,0,0,0,0,0,0,1,6
311270,2001,7,6,0,0,0,0,0,0,0,0,0,1,0,0,0,7
311270,2002,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5
311270,2003,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,8
311270,2004,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
311270,2005,6,2,0,0,2,1,0,0,1,0,0,0,0,0,1,5
311270,2006,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3
311270,2007,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
311270,2008,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
311270,2009,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
311270,2010,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311270,2011,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311270,2012,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
311270,2013,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,5
311270,2014,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
311270,2015,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
311270,2016,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
311270,2017,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
311270,2018,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2
311270,2019,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311280,2000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
311280,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311280,2003,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
311280,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311280,2005,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
311280,2006,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,4
311280,2010,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
311280,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311280,2016,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311280,2018,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
311280,2019,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311290,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311290,2001,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
311290,2002,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
311290,2003,10,7,2,0,0,1,0,0,0,0,0,0,0,0,0,10
311290,2004,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,2
311290,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311290,2007,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311290,2008,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3
311290,2009,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
311290,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311290,2011,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
311290,2012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311290,2013,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
311290,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
311290,2015,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
311290,2016,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
311290,2017,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
311290,2018,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311290,2019,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
311300,2000,3,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0
311300,2001,6,2,0,2,0,1,0,0,0,1,0,0,0,0,1,5
311300,2002,11,5,0,2,3,0,0,0,0,0,1,0,0,0,0,11
311300,2003,15,9,1,0,2,2,0,0,0,0,1,0,0,0,1,14
311300,2004,7,5,1,0,1,0,0,0,0,0,0,0,0,0,0,7
311300,2005,9,6,0,2,0,0,1,0,0,0,0,0,0,0,1,8
311300,2006,10,2,4,0,1,0,1,0,0,1,0,0,1,0,1,9
311300,2007,10,3,0,3,1,0,2,0,0,1,0,0,0,0,2,8
311300,2008,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4
311300,2009,9,6,0,0,0,1,1,0,0,1,0,0,0,0,2,7
311300,2010,6,3,0,0,2,0,0,0,1,0,0,0,0,0,1,5
311300,2011,5,1,0,3,0,0,0,0,0,0,1,0,0,0,0,5
311300,2012,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
311300,2013,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4
311300,2014,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4
311300,2015,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3
311300,2016,5,2,2,0,1,0,0,0,0,0,0,0,0,0,1,4
311300,2017,8,6,1,1,0,0,0,0,0,0,0,0,0,0,0,8
311300,2018,9,8,0,0,1,0,0,0,0,0,0,0,0,0,1,8
311300,2019,5,1,2,0,1,0,1,0,0,0,0,0,0,0,1,4
311310,2000,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3
311310,2004,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
311310,2005,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
311310,2007,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311310,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311310,2011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311310,2012,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311310,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311310,2016,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
311310,2017,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311310,2019,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
311320,2000,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,7
311320,2001,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,5
311320,2002,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,9
311320,2003,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,5
311320,2004,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,6
311320,2005,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5
311320,2006,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
311320,2007,4,0,0,1,1,2,0,0,0,0,0,0,0,0,1,3
311320,2008,8,5,0,1,1,1,0,0,0,0,0,0,0,0,1,7
311320,2009,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,6
311320,2010,7,4,2,0,0,0,0,0,0,1,0,0,0,0,0,7
311320,2011,8,5,2,0,1,0,0,0,0,0,0,0,0,0,0,8
311320,2012,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
311320,2013,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311320,2015,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2
311320,2016,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3
311320,2017,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,8
311320,2018,5,3,1,0,0,0,0,0,0,1,0,0,0,0,0,5
311320,2019,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
311330,2000,22,13,2,1,2,2,0,0,0,0,1,0,0,1,3,19
311330,2001,12,10,0,1,0,0,0,0,0,0,0,1,0,0,0,12
311330,2002,16,12,0,0,2,2,0,0,0,0,0,0,0,0,3,13
311330,2003,10,5,3,1,0,0,0,0,0,0,0,0,0,1,0,10
311330,2004,12,9,1,1,0,0,0,0,0,0,0,1,0,0,0,12
311330,2005,10,8,1,0,0,1,0,0,0,0,0,0,0,0,0,10
311330,2006,8,5,2,1,0,0,0,0,0,0,0,0,0,0,0,8
311330,2007,8,6,1,1,0,0,0,0,0,0,0,0,0,0,0,8
311330,2008,8,7,0,0,0,0,1,0,0,0,0,0,0,0,0,8
311330,2009,13,11,0,1,0,1,0,0,0,0,0,0,0,0,0,13
311330,2010,8,4,2,0,0,1,1,0,0,0,0,0,0,0,1,7
311330,2011,5,3,0,1,1,0,0,0,0,0,0,0,0,0,0,5
